id,piece_name,category,era_or_year,materials_gemstones,price_type,asking_price,currency_note,dealer,listing_url,image_url,sku,notes,source,first_seen,last_seen,times_seen,status
url:oakgem.com/products/david-webb-24-36ctw-diamond-gold-platinum-necklace,David Webb 24.36ctw Diamond Gold Platinum Necklace,necklace,,,asking,140000,USD,Oak Gem,https://oakgem.com/products/david-webb-24-36ctw-diamond-gold-platinum-necklace,https://cdn.shopify.com/s/files/1/1064/3732/files/OakGemNatasha02.01.24.0004.jpg?v=1706818586,OG-3216,"David Webb 18k gold and platinum necklace, adorned with 24.36ctw VS-SI1/H diamonds. Comes with original David Webb COA paperwork. DESIGNER: David Webb MATERIAL : 18k Gold / Platinum GEMSTONES: Diamond DIMENSIONS: Necklace's circumference is 16"", widest center point is 20mm. MARKED/TESTED : 18k Plat,",shopify:oakgem.com,2026-08-07,2026-08-08,2,active
url:oakgem.com/products/david-webb-diamond-coral-emerald-enamel-gold-platinum-lion-bracelet,David Webb Diamond Coral Emerald Enamel Gold Platinum Lion Bracelet,bracelet,,,asking,135000,USD,Oak Gem,https://oakgem.com/products/david-webb-diamond-coral-emerald-enamel-gold-platinum-lion-bracelet,https://cdn.shopify.com/s/files/1/1064/3732/files/David_Webb_Diamond_Coral_Emerald_Enamel_Gold_Platinum_Lion_Bracelet-1741-0.jpg?v=1775753760,OG-3561,"Impressive David Webb lion bracelet, set in 18k yellow gold and platinum, featuring carved coral, emeralds and approx. 3 carats in VS-SI1/H diamonds. Bracelet will fit approx. 7"" wrist, lion head is 29mm x 38mm. Previously Owned. Excellent Condition.",shopify:oakgem.com,2026-08-07,2026-08-08,2,active
url:macklowegallery.com/products/david-webb-new-york-unique-crosshatch-diamond-bracelet,David Webb New York Unique “Crosshatch” Diamond Bracelet,bracelet,1960,,asking,135000,USD,Macklowe Gallery,https://macklowegallery.com/products/david-webb-new-york-unique-crosshatch-diamond-bracelet,https://cdn.shopify.com/s/files/1/0479/4420/4448/products/BA20590_281.jpg?v=1690306573,BA-20590,"Created in the 1960s in the studio of David Webb, this one-of-a-kind “Crosshatch” diamond bracelet in 18K gold and platinum is set with over 16.50 carats of diamonds. The bombé curved top section is paved with round brilliant-cut diamonds arranged in a crosshatch pattern, and framed in a foliate set",shopify:macklowegallery.com,2026-08-07,2026-08-08,2,active
url:yafasignedjewels.com/products/david-webb-laurel-leaf-necklace,DAVID WEBB 'Laurel Leaf' Necklace,necklace,,,asking,132000,USD,Yafa Signed Jewels,https://yafasignedjewels.com/products/david-webb-laurel-leaf-necklace,https://cdn.shopify.com/s/files/1/0727/7772/8274/files/edited_N2803_1_1854081.jpg?v=1760375737,N2803,"Brilliant-cut diamonds, hammered 18K gold, and platinum. Approximate Length - 16.25"" Approximate Diamond Weight - 8.60 CTS Signed - David Webb",shopify:yafasignedjewels.com,2026-08-07,2026-08-08,2,active
url:legacyvintagejewels.com/products/pair-of-emerald-and-diamond-pendent-ear-clips,David Webb Pair of Emerald and Diamond Pendent Ear Clips,earrings,,,asking,130000,USD,Legacy Vintage Jewels,https://legacyvintagejewels.com/products/pair-of-emerald-and-diamond-pendent-ear-clips,https://cdn.shopify.com/s/files/1/0663/6892/9941/files/15.jpg?v=1781019634,LVJ-DW-YWPUU-41,"David Webb Pair of Emerald and Diamond Pendent Ear Clips These remarkable earrings, signed by the renowned designer David Webb, capture an air of opulence and artistry. Each surmount is intricately designed as a flowerhead, featuring a luminous cabochon emerald encircled by brilliant-cut diamond pet",shopify:legacyvintagejewels.com,2026-08-07,2026-08-08,2,active
url:legacyvintagejewels.com/products/david-webb-ruby-and-diamond-bracelet-copy,David Webb Carved Emerald and Diamond Bangle,bracelet,,,asking,130000,USD,Legacy Vintage Jewels,https://legacyvintagejewels.com/products/david-webb-ruby-and-diamond-bracelet-copy,https://cdn.shopify.com/s/files/1/0663/6892/9941/files/Untitled_2500x2500px_5.jpg?v=1738785137,LVJ-DW-YYXBN-127,"David Webb Carved Emerald and Diamond Bangle A bold and masterful creation by David Webb, this extraordinary bangle exudes regal elegance with its intricate craftsmanship and captivating gemstone arrangement. At its heart, a mesmerizing carved emerald, richly textured with deep verdant hues, is beze",shopify:legacyvintagejewels.com,2026-08-07,2026-08-08,2,active
url:ericoriginals.com/products/vintage-1960s-david-webb-pearl-and-detachable-bombe-diamonds-dangle-earrings,Vintage 1960s David Webb Pearl and Detachable Bombe Diamonds Dangle Earrings,earrings,1960s,,asking,129750,USD,Eric Originals & Antiques,https://ericoriginals.com/products/vintage-1960s-david-webb-pearl-and-detachable-bombe-diamonds-dangle-earrings,https://cdn.shopify.com/s/files/1/0564/0916/1794/files/e5406-a2_300763.jpg?v=1742927235,E5406,"Finely crafted in platinum and 18k white gold with Cultured Pearls measuring 13mm, and Round Brilliant cut Diamonds. Signed by David Webb Circa 1960s Top part: 1 inch diameter Detachable dangle: 1 3/4 inch Comes with its certificate of authenticity.",shopify:ericoriginals.com,2026-08-07,2026-08-08,2,active
url:yafasignedjewels.com/products/david-webb-chrysoprase-fish-bracelet,DAVID WEBB Chrysoprase Fish Bracelet,bracelet,,,asking,128000,USD,Yafa Signed Jewels,https://yafasignedjewels.com/products/david-webb-chrysoprase-fish-bracelet,https://cdn.shopify.com/s/files/1/0727/7772/8274/files/B2096_3_1853272.jpg?v=1750951567,B2096,"A triumph of imagination and masterful design, this fantastical bracelet showcases a mythical sea creature fashioned in carved chrysoprase—a gemstone revered since antiquity for its luminous, sea-glass hue. Beloved by the ancient Greeks and Romans, chrysoprase was often associated with Aphrodite and",shopify:yafasignedjewels.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-smooth-briolette-cut-green-emerald-cascading-clip-diamond-earrings-rr8259,David Webb Smooth Briolette Cut Green Emerald Cascading Clip Diamond Earrings,earrings,,,asking,128000,USD,The Back Vault,https://thebackvault.com/products/david-webb-smooth-briolette-cut-green-emerald-cascading-clip-diamond-earrings-rr8259,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR8259.jpg?v=1756336838,RR8259,"The David Webb Smooth Briolette Cut Green Emerald Cascading Clip Diamond Earrings are a striking pair of earrings that exemplify the impeccable craftsmanship and design aesthetic of David Webb. These earrings feature smooth briolette-cut green emeralds, which are known for their vibrant color and un",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-teardrop-aquamarine-and-diamond-dangling-earrings-rr6589,David Webb Platinum & 18K Yellow Gold Teardrop Aquamarine And Diamond Dangling Earrings,earrings,,,asking,126700,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-teardrop-aquamarine-and-diamond-dangling-earrings-rr6589,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/RR6589_1e5028f9-c6fe-448a-aa98-98c48bf34516.jpg?v=1768282042,RR6589,"Impressive statement David Webb teardrop aquamarine and diamond dangling earrings in yellow gold and platinum. Crafted with a large aquamarine suspended at the bottom of each earring, with the ocean blue color exactly like it's pictured. Atop of the large aquas there are three diamond encrusted topp",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-radiant-cut-diamond-12-92-carat-eternity-band-rr6588,David Webb Platinum Radiant Cut Diamond 12.92 carat Eternity Band,other,,,asking,125000,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-radiant-cut-diamond-12-92-carat-eternity-band-rr6588,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR6588.jpg?v=1756327956,RR6588,David Webb platinum eternity band is made with 12.92 carats of radiant cut diamonds. Every diamond on this band is GIA certified. This diamond wedding band is stunning the way these stones sit completely around the whole platinum ring. Mounted with 13 GIA certified radiant-cut stones D-I / VVS1- SI1,shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:oakgem.com/products/david-webb-diamond-hammered-gold-link-necklace,David Webb Diamond Hammered Gold Link Necklace,necklace,,,asking,125000,USD,Oak Gem,https://oakgem.com/products/david-webb-diamond-hammered-gold-link-necklace,https://cdn.shopify.com/s/files/1/1064/3732/files/David_Webb_Diamond_Hammered_Gold_Link_Necklace-692-0.jpg?v=1771696062,OG-547,"Impressive 18k gold hammered link necklace by David Webb, adorned with approx. 9.95 carats in H/VS-Si diamonds. Comes with original David Webb COA paperwork. Necklace is 16"" long and 36mm wide. Marked/tested: Webb 18k. Weight: 232.5 grams. Condition: Previously owned excellent condition.",shopify:oakgem.com,2026-08-07,2026-08-08,2,active
url:legacyvintagejewels.com/products/david-webb-multigem-and-diamond-floral-gold-brooch,David Webb Multigem and Diamond Floral Gold Brooch,brooch,,,asking,125000,USD,Legacy Vintage Jewels,https://legacyvintagejewels.com/products/david-webb-multigem-and-diamond-floral-gold-brooch,https://cdn.shopify.com/s/files/1/0663/6892/9941/files/IMG_2794-Enhanced-NR-2.jpg?v=1745342159,LVJ-DW-YNNMC-132,"David Webb Multigem and Diamond Floral Gold Brooch Description: A bold and richly detailed brooch by David Webb, designed as a stylized floral cross composed of vibrant cabochon and faceted gemstones. At the center, a vivid blue sapphire radiates outward in a symmetrical burst of rubies, amethysts, ",shopify:legacyvintagejewels.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-necklace-rr7432,David Webb Platinum & 18K Yellow Gold  Necklace,necklace,,,asking,123500,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-necklace-rr7432,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/RR7432.jpg?v=1781507303,RR7432,"David Webb Multi-Gem Cat Eye Dragon bold pendant necklace. This pendant is also a perfect brooch, like almost all David Webb's large pendants are. This one is very special: centered with a round cat's eye apatite cabochon, hoisted by a dragon with a body of emerald and diamond studded beads with cab",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-multicolor-platinum-18k-yellow-gold-ruby-diamond-and-emerald-multi-bead-necklace-rr9092,"David Webb Multicolor Platinum & 18K Yellow Gold Ruby, Diamond and Emerald Multi Bead Necklace",necklace,,,asking,123500,USD,The Back Vault,https://thebackvault.com/products/david-webb-multicolor-platinum-18k-yellow-gold-ruby-diamond-and-emerald-multi-bead-necklace-rr9092,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/RR9092_e3e616ca-8488-4f46-9a5b-6bba85ef4c11.jpg?v=1775977025,RR9092,"The necklace features multiple strands of precious beads, elegantly arranged to create a captivating cascade of colors and textures. The length of the longest strand measures 23 inches, allowing the necklace to drape gracefully around the neck and collarbone area. The necklace features multiple stra",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-collar-platinum-18k-yellow-gold-diamond-sapphire-rock-crystal-choker-necklace-rr9039,David Webb Collar Platinum & 18K Yellow Gold Diamond Sapphire Rock Crystal Choker Necklace,necklace,,,asking,123500,USD,The Back Vault,https://thebackvault.com/products/david-webb-collar-platinum-18k-yellow-gold-diamond-sapphire-rock-crystal-choker-necklace-rr9039,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/RR9039.jpg?v=1763360360,RR9039,"Indulge in the mesmerizing allure of this David Webb Platinum & 18K Yellow Gold Diamond Sapphire Rock Crystal Choker Necklace, a true masterpiece that exudes luxury and sophistication. The inside circumference of this captivating choker measures 14 to 15.5 inches, ensuring a perfect fit for your nec",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:yafasignedjewels.com/products/david-webb-cabochon-emerald-and-ruby-ear-clips,DAVID WEBB Cabochon Emerald and Ruby Ear Clips,earrings,,,asking,123000,USD,Yafa Signed Jewels,https://yafasignedjewels.com/products/david-webb-cabochon-emerald-and-ruby-ear-clips,https://cdn.shopify.com/s/files/1/0727/7772/8274/files/edited_E2219_2_1855984.jpg?v=1752085516,E2219,"Featuring Cabochon Emeralds, Framed by Cabochon Rubies and Round Brilliant-Cut Diamonds. Dynamic and Versatile with Detachable Drops all set in 18K Yellow Gold. Approximate Emerald Weight - 9.29 CTS Approximate Ruby Weight - 23.38 CTS Approximate Diamond Weight - 10.85 CTS Approximate Length - 2.5"",",shopify:yafasignedjewels.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-coral-and-diamond-drop-convertable-earrings-rr5647,David Webb Platinum Coral And Diamond Drop Convertable Earrings,earrings,,,asking,121500,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-coral-and-diamond-drop-convertable-earrings-rr5647,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR5647.jpg?v=1756327438,RR5647,"Each suspending a smooth coral drop, from a platinum cap, accented by baguette-cut diamonds these gorgeous David Webb earrings are absolutely stunning. Earrings are 3.4 inches long, coral drop is detachable. Clip on backs. Diamonds: Baguette cuts, Round Brilliant Cuts Diamond Weight: approx. 16 cara",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-pearl-platinum-18k-yellow-gold-dusk-pearl-rock-crystal-diamond-white-enamel-necklace-rr9456,David Webb Pearl Platinum & 18K Yellow Gold Dusk Pearl Rock Crystal Diamond White Enamel Necklace,necklace,,,asking,120200,USD,The Back Vault,https://thebackvault.com/products/david-webb-pearl-platinum-18k-yellow-gold-dusk-pearl-rock-crystal-diamond-white-enamel-necklace-rr9456,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/RR9456.jpg?v=1763360391,RR9456,"Indulge in the captivating allure of the David Webb Platinum & 18K Yellow Gold Dusk Pearl Rock Crystal Diamond White Enamel Necklace, a masterpiece that seamlessly combines luxury and artistry. This exquisite necklace is a testament to David Webb's iconic design and meticulous craftsmanship. Weighin",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:oakgem.com/products/david-webb-diamond-enamel-coral-gold-link-necklace,David Webb Diamond Enamel Coral Gold Link Necklace,necklace,,,asking,120000,USD,Oak Gem,https://oakgem.com/products/david-webb-diamond-enamel-coral-gold-link-necklace,https://cdn.shopify.com/s/files/1/1064/3732/files/IMG_9608_3402590.jpg?v=1778011027,OG-36125,"Vintage David Webb 18k yellow gold hammered finish necklace, links are decorated with black enamel, coral and a total of 4.00ctw SI1/H diamonds. Comes with David Webb box. DESIGNER: David Webb MATERIAL : 18k Yellow Gold GEMSTONES: Diamond, Coral DIMENSIONS: Necklace is 19"" long and 23mm wide. MARKED",shopify:oakgem.com,2026-08-07,2026-08-08,2,active
url:oakgem.com/products/david-webb-vintage-gold-diamond-sapphire-door-knocker-earrings,David Webb Vintage Gold Diamond Sapphire Door Knocker Earrings,earrings,,,asking,120000,USD,Oak Gem,https://oakgem.com/products/david-webb-vintage-gold-diamond-sapphire-door-knocker-earrings,https://cdn.shopify.com/s/files/1/1064/3732/files/Webb13404.jpg?v=1705527138,OG-3153,"A stunning pair of vintage 18 karat yellow gold earrings adorned with sapphires and approximately 2.00ctw of G-H/VS diamonds. DESIGNER: David Webb MATERIAL : 18k Gold GEMSTONES: Diamond, Sapphire DIMENSIONS: Earrings Measure - 51mm x 47mm MARKED/TESTED: Webb, 18k WEIGHT: 75.5 grams CONDITION : Previ",shopify:oakgem.com,2026-08-07,2026-08-08,2,active
url:yafasignedjewels.com/products/david-webb-madison-necklace,DAVID WEBB 'Madison' Necklace,necklace,,,asking,118000,USD,Yafa Signed Jewels,https://yafasignedjewels.com/products/david-webb-madison-necklace,https://cdn.shopify.com/s/files/1/0727/7772/8274/files/edited_N2801_2_1854048.jpg?v=1760375755,N2801,"Brilliant-cut diamonds, hammered 18K gold, and platinum. Collection - 57th Street Approximate Length - 28"" Approximate Diamond Weight - 9.93 CTS Signed - David Webb",shopify:yafasignedjewels.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-green-emeralds-diamonds-brooch-rr5103,"David Webb Platinum & 18K Yellow Gold Green Emeralds & Diamonds, Brooch",brooch,Circa 1960,,asking,114400,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-green-emeralds-diamonds-brooch-rr5103,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR5103_535872bb-5d38-4f41-b181-753d51b8f0c9.jpg?v=1756327244,RR5103,"David Webb platinum brooch crafted with carved green emeralds and dimaonds. An impressive dress brooch of approx. 3 inches in length executed in a stylized foliate motif. Containing close to 20 cabochon emeralds, some carved and some not, round, marquise, and baguette cut diamonds. Circa 1960's. Cen",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
